,customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
6317,7493-TPUWZ,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,79.15,79.15
6318,0547-HURJB,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,12.0,21.05,235.8
6319,8904-OPDCK,Male,Yes,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,1.0,54.0,24.95,1364.75
6320,8845-LWKGE,Female,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,No,0.0,30.0,64.5,1985.15
6321,1577-HKTFG,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,30.0,19.65,655.85
6322,8752-STIVR,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,4.0,79.0,303.15
6323,0691-NIKRI,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,40.0,105.95,4335.2
6324,5022-JNQEQ,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,No,0.0,9.0,75.85,647.5
6325,4558-FANTW,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,17.0,91.85,1574.45
6326,3249-VHRIP,Female,No,No,No,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),No,0.0,62.0,43.6,2748.7
6327,3736-BLEPA,Male,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),No,0.0,28.0,91.25,2483.65
6328,4701-LKOZD,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,70.0,89.75,6367.2
6329,6603-QWSPR,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,46.0,104.4,4904.2
6330,9921-QFQUL,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,No,0.0,23.0,90.15,2044.95
6331,1929-ZCBHE,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,No,0.0,47.0,40.3,1794.8
6332,4378-MYPGO,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,68.0,105.25,7173.15
6333,8651-ENBZX,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,1.0,60.0,106.0,6441.4
6334,4129-LYCOI,Female,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,67.0,104.0,7039.05
6335,7798-JVXYM,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,14.0,69.65,921.4
6336,8647-SDTWQ,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,57.0,74.3,4018.35
6337,2696-ECXKC,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,No,0.0,55.0,100.9,5448.6
6338,2081-KJSQF,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,1.0,20.25,20.25
6339,7623-TRNQN,Male,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,49.9,49.9
6340,3323-CPBWR,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,23.0,96.9,2085.45
6341,9330-IJWIO,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,13.0,100.35,1358.85
6342,3384-CTMSF,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,47.0,104.1,5135.15
6343,0902-RFHOF,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,38.0,20.1,730.1
6344,9286-DOJGF,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,1.0,38.0,74.95,2869.85
6345,6048-QBXKL,Female,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,1.0,2.0,56.55,118.25
6346,9661-MHUMO,Male,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),Yes,1.0,1.0,49.25,49.25
6347,7718-RXDGG,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,15.0,68.6,1108.6
6348,1025-FALIX,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,26.0,69.05,1815.65
6349,3451-VAWLI,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,35.0,19.7,730.4
6350,3407-QGWLG,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,3.0,20.05,75.45
6351,1842-EZJMK,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,0.0,50.0,103.7,5071.05
6352,2347-WKKAE,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,42.0,94.4,4014.6
6353,8735-DCXNF,Male,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,10.0,54.95,568.85
6354,3214-IYUUQ,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),No,0.0,61.0,93.7,5860.7
6355,1936-UAFEH,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,68.0,110.25,7279.35
6356,3587-PMCOY,Male,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,0.0,10.0,98.9,1064.95
6357,8079-XRJRS,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,Yes,0.0,65.0,89.75,5769.6
6358,1027-LKKQQ,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,80.45,5886.85
6359,7148-XZPHA,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,No,0.0,55.0,79.4,4238.45
6360,8073-IJDCM,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,20.3,20.3
6361,5309-TAIKL,Female,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),No,0.0,7.0,62.8,418.3
6362,6856-RAURS,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,2.0,74.9,136.05
6363,8778-LMWTJ,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,9.0,74.85,708.2
6364,9717-IOAAF,Male,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,27.0,25.85,788.55
6365,8884-ADFVN,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,7.0,101.95,700.85
6366,2845-KDHVX,Female,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,No,0.0,64.0,68.3,4378.8
6367,0848-SOMKO,Male,No,No,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),No,0.0,70.0,48.4,3442.8
6368,2720-WGKHP,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,2.0,94.0,181.7
6369,6734-FQAJX,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No,1.0,67.0,105.05,7171.7
6370,2869-ADAWR,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,45.0,89.3,4016.85
6371,1535-VTJOQ,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,24.0,25.15,553.0
6372,6368-TZZDT,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,4.0,19.5,96.85
6373,0943-ZQPXH,Male,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,44.0,92.95,4122.9
6374,1293-BSEUN,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,No,0.0,72.0,20.7,1482.3
6375,9894-EZEWG,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,1.0,74.3,74.3
6376,1302-TPUBN,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,66.0,19.35,1240.8
6377,7851-FLGGQ,Male,No,No,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,44.65,44.65
6378,0637-UBJRP,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,0.0,13.0,84.05,1095.3
6379,0940-OUQEC,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,10.0,80.7,788.8
6380,2378-VTKDH,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,65.0,104.35,6578.55
6381,0927-CNGRH,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,19.55,19.55
6382,8608-OZTLB,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,No,0.0,38.0,74.05,2802.3
6383,2335-GSODA,Male,No,Yes,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,No,0.0,23.0,40.1,857.75
6384,1952-DVVSW,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,10.0,20.1,184.4
6385,0702-PGIBZ,Male,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,4.0,101.7,364.55
6386,6656-GULJQ,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,72.0,83.55,6093.3
6387,9853-JFZDU,Female,Yes,No,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,No,0.0,35.0,56.85,1861.1
6388,1963-VAUKV,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,20.4,20.4
6389,3777-XROBG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,58.0,19.55,1079.65
6390,6994-FGRHH,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,0.0,70.0,106.15,7475.1
6391,4000-VGMQP,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No,0.0,38.0,78.95,2862.55
6392,3999-WRNGR,Female,Yes,Yes,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,60.0,49.75,3069.45
6393,3466-RITXD,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,26.0,92.4,2349.8
6394,2680-XKKNJ,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),No,0.0,8.0,58.2,469.25
6395,3058-HJCUY,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,0.0,41.0,102.6,4213.35
6396,2974-GGUXS,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,1.0,36.0,91.95,3301.05
6397,7994-XIRTR,Male,No,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),No,1.0,54.0,65.25,3529.95
6398,3259-FDWOY,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,0.0,71.0,106.0,7723.7
6399,2101-RANCD,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,55.0,73.1,4144.9
6400,7921-BEPCI,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,72.0,59.75,4265.0
6401,0807-ZABDG,Female,No,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,3.0,55.1,154.65
6402,8510-TMWYB,Female,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,54.0,59.8,3246.45
6403,3258-ZKPAI,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,116.6,8337.45
6404,1428-IEDPR,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,52.0,109.3,5731.4
6405,5298-GSTLM,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,1.0,60.0,101.4,6176.6
6406,4450-YOOHP,Female,No,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,0.0,39.0,50.65,1905.4
6407,6728-CZFEI,Female,No,No,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,No,0.0,15.0,56.15,931.9
6408,5748-RNCJT,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,0.0,69.0,106.5,7348.8
6409,3653-NCRDJ,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,43.0,19.2,776.25
6410,6121-TNHBO,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),No,1.0,63.0,83.0,5243.05
6411,5119-NZPTV,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,1.0,2.0,70.1,141.65
6412,6519-ZHPXP,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,108.3,7679.65
6413,7739-LAXOG,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,32.0,91.05,2954.5
6414,3472-QPRCH,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,40.0,25.25,1006.9
6415,8224-UAXBZ,Female,Yes,No,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,No,0.0,58.0,45.35,2540.1
6416,9610-WCESF,Male,No,No,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,No,0.0,67.0,43.9,3097.2
6417,9776-CLUJA,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,51.0,77.5,3807.35
6418,2486-WYVVE,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No,0.0,31.0,79.3,2484.0
6419,3865-ZYKAD,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,1.0,69.0,84.9,5785.65
6420,1422-DGUBX,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,No,0.0,32.0,79.25,2619.15
6421,2999-AANRQ,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),No,0.0,21.0,71.05,1524.85
6422,8668-KNZTI,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,No,0.0,52.0,53.75,2790.65
6423,0480-KYJVA,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,72.0,24.25,1784.5
6424,6034-ZRYCV,Female,Yes,No,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,Yes,0.0,72.0,54.2,3937.45
6425,9746-YKGXB,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),No,0.0,52.0,44.25,2276.1
6426,3926-YZVVX,Female,No,No,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),No,0.0,41.0,50.05,2029.05
6427,6000-UKLWI,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,41.0,20.15,802.35
6428,2079-FBMZK,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,6.0,69.25,418.4
6429,6332-FBZRI,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),No,0.0,67.0,69.35,4653.25
6430,2096-XOTMO,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,16.0,19.35,275.9
6431,3266-FTKHB,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,17.0,19.15,343.45
6432,8221-EQDGL,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,No,0.0,35.0,61.0,2130.45
6433,2346-LOCWC,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,58.0,20.5,1191.4
6434,6608-QQLVK,Male,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,50.5,50.5
6435,0298-XACET,Male,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,No,0.0,52.0,50.2,2554.0
6436,7560-QJAVJ,Female,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,70.0,79.6,5589.45
6437,2995-YWTCD,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,19.0,24.9,467.7
6438,3551-HUAZH,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,1.0,74.4,74.4
6439,9137-UIYPG,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,35.0,106.9,3756.45
6440,2809-ZMYOQ,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,32.0,101.35,3334.9
6441,5084-OOVCJ,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,17.0,55.35,920.5
6442,0254-WWRKD,Female,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),No,0.0,67.0,50.55,3431.75
6443,7727-SHVZV,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,9.0,19.5,150.35
6444,6302-JGYRJ,Male,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,Yes,0.0,31.0,79.45,2587.7
6445,5339-PXDVH,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,0.0,4.0,90.65,367.95
6446,2205-LPVGL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,1.0,58.0,89.85,5125.75
6447,8782-NUUOL,Male,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,No,0.0,60.0,79.0,4801.1
6448,3685-YLCMQ,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,0.0,58.0,104.65,6219.6
6449,7601-WFVZV,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,19.55,19.55
6450,4609-KNNWG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,27.0,19.9,550.1
6451,4868-AADLV,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,1.0,66.0,116.25,7862.25
6452,9529-OFXHY,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,15.0,87.75,1242.2
6453,8634-MPHTR,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,47.0,100.05,4871.05
6454,2669-QVCRG,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,41.0,81.3,3190.65
6455,2478-EEWWM,Male,Yes,No,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,59.0,44.3,2666.75
6456,9174-IHETN,Female,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,50.0,70.35,3533.6
6457,2233-TXSIU,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),No,0.0,17.0,44.45,792.15
6458,9644-UMGQA,Male,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,6.0,49.15,295.65
6459,3256-EZDBI,Male,Yes,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,1.0,51.0,29.45,1459.35
6460,8761-NSOBC,Male,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,Yes,0.0,44.0,100.55,4398.15
6461,0419-YAAPX,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,49.0,85.3,4297.95
6462,8413-VONUO,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,0.0,2.0,95.65,167.3
6463,0872-CASZJ,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,No,0.0,59.0,69.1,4096.9
6464,4726-DLWQN,Male,No,No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,1.0,50.0,70.35,3454.6
6465,8164-OCKUJ,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,59.0,20.6,1286.0
6466,3094-JOJAI,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,18.0,74.15,1387.0
6467,9494-MRNYX,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,10.0,75.05,786.3
6468,2599-CZABP,Male,Yes,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,14.0,44.6,641.25
6469,7945-PRBVF,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,35.0,21.45,705.45
6470,4544-RXFMG,Male,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,8.0,43.45,345.5
6471,0859-YGKFW,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,0.0,18.0,20.05,345.9
6472,1150-FTQGN,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),No,0.0,60.0,94.15,5811.8
6473,9223-UCPVT,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,0.0,1.0,94.4,94.4
6474,7196-LIWRH,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,6.0,19.55,124.45
6475,5448-VWNAM,Female,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,No,0.0,19.0,75.9,1375.6
6476,1177-XZBJL,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),No,0.0,53.0,64.15,3491.55
6477,3518-FSTWG,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,1.0,72.0,109.55,7920.7
6478,9330-VOFSZ,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,60.0,110.8,6640.7
6479,4351-QLCSU,Female,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,1.0,55.0,55.0
6480,0939-EREMR,Female,No,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,No,0.0,13.0,53.45,718.1
